.chain,.iteration,.draw,(Intercept),Father,sigma,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
1,52,52,66.97750280246103,0.9761042297290924,3.4318331034978993,1,0.5837923360325429,3,7,0,1916.1973234565558
1,53,53,66.51033019755552,0.8969268715263208,3.4217711440877663,0.9944492458070989,0.5837923360325429,3,7,0,1916.6086862109596
1,54,54,66.9270091774453,0.7970971744727784,3.430976377466975,0.9818548392747667,0.5837923360325429,3,7,0,1915.8806688064544
1,55,55,66.48018464918918,1.0081870759526683,3.3458967780454993,0.9369668680890372,0.5837923360325429,3,7,0,1917.2773255965565
1,56,56,66.78781086252465,0.8323844375640161,3.568895765255063,1,0.5837923360325429,3,7,0,1916.2574728714972
1,57,57,66.574134748083,0.5891442463762507,3.630870904389765,0.7118386045953727,0.5837923360325429,2,3,0,1920.3035359980418
1,58,58,66.5578220618625,0.9271800304680936,3.3716646360021096,1,0.5837923360325429,3,7,0,1918.5377846694391
1,59,59,66.832234670814,0.7635617579581913,3.478975239852544,0.9920189320568317,0.5837923360325429,3,7,0,1915.2655805820011
1,60,60,66.8244679954678,0.7238207907696802,3.4551280179279997,0.9926579362454504,0.5837923360325429,2,3,0,1914.8407956490094
1,61,61,66.68108198245902,0.6869465675394576,3.4426951936598242,0.9299450652959826,0.5837923360325429,2,7,0,1916.448422165957
1,62,62,66.69450238933534,0.580987449410101,3.354134396822691,0.8702559071729484,0.5837923360325429,2,3,0,1917.239523698284
1,63,63,66.89061708747911,1.1183585326390795,3.5321334495824677,0.9988965719834395,0.5837923360325429,3,7,0,1918.251583988453
1,64,64,66.52017011529219,0.5797644081751535,3.340564499740671,0.9769627783196215,0.5837923360325429,3,7,0,1918.4516932353451
1,65,65,66.5582283311047,0.621620325205623,3.3392765946802987,1,0.5837923360325429,1,1,0,1918.1556952888627
1,66,66,66.83385412467719,1.0439326457006874,3.622863548013334,1,0.5837923360325429,3,7,0,1918.6718422621475
1,67,67,66.77052590567384,0.9434687066943143,3.3657830240948226,1,0.5837923360325429,2,3,0,1916.5547280408864
1,68,68,66.75753228218844,0.8833060464581172,3.4227330471116666,0.9920395242093806,0.5837923360325429,2,3,0,1914.1744961546483
1,69,69,66.56915963714157,0.8972651952972929,3.3314689460653475,0.9167203201945563,0.5837923360325429,2,5,0,1915.1824741945045
1,70,70,66.92700591130168,0.8379772726978555,3.484453251326766,0.9758858895058792,0.5837923360325429,3,7,0,1916.5371630740374
1,71,71,66.4842388681375,0.9496462254939959,3.409874807679872,0.9802939830041841,0.5837923360325429,3,7,0,1916.362442080888
1,72,72,66.63743199265352,0.8998153731188108,3.514462013257798,1,0.5837923360325429,2,3,0,1915.2863323903584
1,73,73,66.63382051971142,0.7002603008012953,3.2815664012598025,0.9120600340606975,0.5837923360325429,3,7,0,1916.587720801239
1,74,74,66.77500487360933,0.7907894053254988,3.326976048320514,0.996712900476024,0.5837923360325429,2,3,0,1916.9968363339283
1,75,75,66.72109583959174,1.081519054362784,3.3970469791303577,0.9847170528565586,0.5837923360325429,3,7,0,1916.0738413247598
1,76,76,66.70263761484406,0.6440660171835149,3.4395218668457996,0.9856527955221733,0.5837923360325429,3,7,0,1915.6986954339006
1,77,77,66.62696869798482,0.7494330996043718,3.439424427639721,0.9988320619364418,0.5837923360325429,2,7,0,1915.398801293487
1,78,78,66.65977356027958,0.7808196965316083,3.45778329738363,1,0.5837923360325429,2,3,0,1914.2071313836996
1,79,79,66.69157855275162,0.9559613911877116,3.51417560175024,0.9933841498685856,0.5837923360325429,3,7,0,1914.233512244701
1,80,80,66.66491823704072,0.8248729167071579,3.368293030261609,0.9987102381609617,0.5837923360325429,3,7,0,1914.1842929506759
1,81,81,66.69228518943021,0.7989885299820295,3.3736446905707425,0.9993755776351537,0.5837923360325429,3,7,0,1914.0532245393408
1,82,82,66.73305168626212,0.9851164265046695,3.517973948114043,0.9807787218731804,0.5837923360325429,3,7,0,1914.8074704115168
1,83,83,66.64018709750971,0.7934714636142529,3.3792737743585533,0.9776984939722414,0.5837923360325429,3,7,0,1915.1270430227798
1,84,84,66.82041844514352,0.7181206957997527,3.4500650462671185,0.9535627879584114,0.5837923360325429,3,7,0,1915.500604788605
1,85,85,66.8142978022591,0.71283668649743,3.4580631118205267,0.9997516724235942,0.5837923360325429,3,7,0,1914.8238865992264
1,86,86,66.60678712608491,1.0646854638575174,3.4381375672309433,0.989783127616619,0.5837923360325429,3,7,0,1915.5614951471298
1,87,87,66.59210723808636,0.8270101493726305,3.547591661961485,0.9994197844795097,0.5837923360325429,3,7,0,1915.5336971826525
1,88,88,66.75406930052911,0.956583621869101,3.3376420419073356,0.9870603475757803,0.5837923360325429,3,7,0,1915.3294933807113
1,89,89,66.66530542061068,0.9342525632356757,3.4274456492347265,0.947576065038942,0.5837923360325429,2,7,0,1915.6539668732082
1,90,90,66.64587687165562,0.9841756886790695,3.4338117749830355,0.9837772102760685,0.5837923360325429,2,3,0,1913.7675538353321
1,91,91,66.81382544823765,0.8878555792483765,3.3970971234680576,0.9793588672950343,0.5837923360325429,2,7,0,1914.5872473231789
1,92,92,66.71033329692936,0.9016274904812772,3.4051452607439217,1,0.5837923360325429,2,3,0,1913.952022506274
1,93,93,66.71259628151472,0.9777324156984564,3.4259981836177102,0.9741665991079377,0.5837923360325429,2,7,0,1914.017468981987
1,94,94,66.5227951367196,0.9866774849614349,3.51707019278451,0.9175910737179355,0.5837923360325429,2,3,0,1915.2980770544111
1,95,95,66.24955616325153,0.8774314058322065,3.573579027643554,0.7574858173323907,0.5837923360325429,2,3,0,1920.5838565511813
1,96,96,66.45481338636968,1.004244351073628,3.5821025986471744,1,0.5837923360325429,2,3,0,1920.7789208247846
1,97,97,66.93296162938081,0.8129068587244926,3.431529006613992,0.9928331067829029,0.5837923360325429,3,7,0,1918.0512023228716
1,98,98,66.59713104972303,1.082192924511367,3.4098308628203595,0.9560322063898418,0.5837923360325429,3,7,0,1917.2785554222833
1,99,99,66.59983587928258,1.0309406648786563,3.453758019324342,1,0.5837923360325429,2,3,0,1915.1038415916407
1,100,100,66.7666001535016,0.7464459573102117,3.4389342004125405,0.9962851219870513,0.5837923360325429,3,7,0,1915.0229811741256
1,101,101,66.65380134335454,1.0489213327821147,3.528126610871866,0.9636509657075106,0.5837923360325429,3,7,0,1915.379774630594
1,102,102,66.68948552628498,0.9101503539962906,3.4416464011080063,0.911309468560939,0.5837923360325429,1,3,0,1916.3624375617912
1,103,103,66.81468925221675,0.8622997998717852,3.3674911040325504,0.864090019752985,0.5837923360325429,2,5,0,1916.0757605548606
1,104,104,66.82080713352899,0.9806120935600511,3.319053627587897,0.942348790587709,0.5837923360325429,2,3,0,1915.3943598877163
1,105,105,66.5717440248458,0.8308097935249293,3.509085073900344,0.9972826467193875,0.5837923360325429,3,7,0,1916.2207312353567
1,106,106,66.77428050334167,0.930843771419621,3.3126041405659397,0.9567006263605377,0.5837923360325429,3,7,0,1915.4670433647332
1,107,107,66.66212100869576,0.9674247162164937,3.6269284175246614,0.9749056495988401,0.5837923360325429,3,7,0,1916.236816472183
1,108,108,66.65713145699213,0.9736026034491763,3.601944947849427,1,0.5837923360325429,1,1,0,1915.5680027695314
1,109,109,66.68535632886777,0.912510092548016,3.5464521527331923,0.9788585336328312,0.5837923360325429,3,7,0,1916.1443794549734
1,110,110,66.74232731453336,0.5940558272129453,3.7662898829943905,0.5983386112613635,0.5837923360325429,2,3,0,1921.919739256418
1,111,111,66.60254874695808,0.997178298075235,3.258318870839503,1,0.5837923360325429,3,7,0,1921.4725332801154
1,112,112,66.66401971853927,0.9855005608977178,3.2553166625035215,0.9990680727925125,0.5837923360325429,2,7,0,1916.7706031227547
1,113,113,66.66480216043516,1.0348361126378038,3.322887377589545,1,0.5837923360325429,2,3,0,1916.4286671048246
1,114,114,66.7000739545387,0.7118319017527915,3.4295440535546264,0.9991609678829592,0.5837923360325429,3,7,0,1915.67005043037
1,115,115,66.64311114407622,1.0678745097910385,3.3599632897128333,0.9150479667585953,0.5837923360325429,2,7,0,1916.6435187916006
1,116,116,66.55964204788464,0.9084811216384844,3.590418271913733,0.9355378075898197,0.5837923360325429,3,7,0,1918.0979595277345
1,117,117,66.8300034168629,0.9556174045882658,3.2476071797995116,0.894801614206378,0.5837923360325429,3,7,0,1919.054266065998
1,118,118,66.6098068342114,0.8216679557814272,3.4882954389432776,1,0.5837923360325429,2,7,0,1916.5868002067505
1,119,119,66.61729438376122,0.7274797866502647,3.4295490106103768,0.9348957026674712,0.5837923360325429,2,3,0,1915.0746832087054
1,120,120,66.57232954444464,1.0877126595037827,3.436548497891496,0.9704364506802001,0.5837923360325429,3,7,0,1915.6909621198154
1,121,121,66.88903599143465,0.945939804740178,3.612949761898867,0.8532007082757394,0.5837923360325429,3,7,0,1920.4361556658448
1,122,122,66.69269338853249,0.8153320228215267,3.5756627092976667,0.9916546144028698,0.5837923360325429,2,7,0,1917.0343473019195
1,123,123,66.73676916180689,0.9372044417293303,3.4978053719818925,0.9574508862097044,0.5837923360325429,2,7,0,1916.0722422710473
1,124,124,66.70572104792072,0.761975410864697,3.607698058219518,0.8090611640625581,0.5837923360325429,2,7,0,1918.3711810634109
1,125,125,66.71480972376445,0.8306521486953923,3.5178960387581313,1,0.5837923360325429,2,3,0,1915.314942762255
1,126,126,66.64276361304016,0.7818038435372557,3.4804455196270205,0.9788829721494748,0.5837923360325429,3,7,0,1914.7272838745794
1,127,127,66.74275554814717,1.0490420232593813,3.4269770897415746,0.9813446149124646,0.5837923360325429,3,7,0,1914.922958042694
1,128,128,66.69209517654159,0.6676006546971346,3.4044125973392623,0.9776775639154918,0.5837923360325429,3,7,0,1915.5503323101486
1,129,129,66.60924733569261,0.7880414247276287,3.6201506905109593,0.943266452487678,0.5837923360325429,3,7,0,1918.0836968598628
1,130,130,66.5441750215897,0.8904076318558599,3.458141649196863,1,0.5837923360325429,3,7,0,1916.117532317911
1,131,131,66.57966497185993,1.0018451662597065,3.553646188297765,0.9140144684419047,0.5837923360325429,2,3,0,1915.7244046639437
1,132,132,66.61581345410558,0.8890363375047379,3.419878841875162,0.9973797867091824,0.5837923360325429,2,3,0,1915.056771569092
1,133,133,66.78926412428721,0.7891706894060984,3.5513094097860147,0.9533046826620882,0.5837923360325429,3,7,0,1914.822081024021
1,134,134,66.79321255507193,0.7736023461690309,3.4931757755113106,0.9529880938393825,0.5837923360325429,2,3,0,1915.659625567479
1,135,135,66.85614541344317,0.7657860506032961,3.36660879322713,0.9105214386172259,0.5837923360325429,2,3,0,1915.9627887184724
1,136,136,66.87058731791933,0.7368646131255272,3.36821538875485,0.9656107891001526,0.5837923360325429,1,1,0,1915.391438855091
1,137,137,66.81752750070228,0.8106334843570211,3.3174786684104727,1,0.5837923360325429,3,7,0,1916.2712624282867
1,138,138,66.78180718124686,0.9197646407376575,3.4531825451115754,0.9983939211593001,0.5837923360325429,3,7,0,1915.1957091068166
1,139,139,66.79288740058357,0.7583123146608367,3.2757307801333244,0.8403596902806075,0.5837923360325429,2,3,0,1916.3860921946687
1,140,140,66.79330808502506,0.7480669117533425,3.30765678632429,1,0.5837923360325429,3,7,0,1916.0602865620422
1,141,141,66.82851836636759,0.7294849933870607,3.3500179050629684,0.9689817123567802,0.5837923360325429,2,3,0,1916.3610179031268
1,142,142,66.60521437225634,0.8693456120528834,3.469245589232466,0.9996236893731044,0.5837923360325429,2,7,0,1915.4353753658072
1,143,143,66.64586613355816,0.6962601363948728,3.53761342697593,0.8841388799993138,0.5837923360325429,2,3,0,1915.6054541011113
1,144,144,66.6383894910031,1.1873885399588258,3.381352459413999,0.9451910847193336,0.5837923360325429,3,7,0,1917.127883303705
1,145,145,66.66417830394249,1.0113496183041681,3.4804720695673845,1,0.5837923360325429,3,7,0,1916.435012727122
1,146,146,66.66970761422904,0.9483088457113299,3.5045599857881258,0.9824965081698306,0.5837923360325429,3,7,0,1914.793036418819
1,147,147,66.67679966963756,0.8340609045927413,3.489482004585231,0.992339963597142,0.5837923360325429,3,7,0,1914.1077129734751
1,148,148,66.75236198261341,0.863188711681236,3.396324193870576,0.9993557923943316,0.5837923360325429,3,7,0,1913.78860754683
1,149,149,66.68957911827502,0.8658934571678873,3.550384231686311,0.9681363428246286,0.5837923360325429,3,7,0,1914.2941667689247
1,150,150,66.50936034411839,0.9457307504195167,3.396772957285575,0.990036394956432,0.5837923360325429,3,7,0,1915.2358912465118
1,151,151,66.65401098658302,0.8997013633696174,3.4881333774678946,0.9942210602792713,0.5837923360325429,2,3,0,1914.915886055009
1,152,152,66.74998089886921,0.9840048900380717,3.355321142993814,0.9463237848877701,0.5837923360325429,3,7,0,1915.0534562019507
1,153,153,66.76091868912698,0.8557458013158259,3.6293915399606926,0.869155821162748,0.5837923360325429,2,7,0,1917.0734287963585
1,154,154,66.51828124853144,0.8492527824417565,3.4580876819887614,0.9834460352913047,0.5837923360325429,2,7,0,1917.092339666118
1,155,155,66.62598829805508,0.8379442214743364,3.344146920392107,0.9952089464090149,0.5837923360325429,3,7,0,1915.1611822055204
1,156,156,66.71551714605194,0.8031972658019815,3.482326937445283,0.9281115681754789,0.5837923360325429,3,7,0,1916.3161317436131
1,157,157,66.51423397865871,1.2150859903826394,3.525884654087435,0.8543998556394435,0.5837923360325429,3,7,0,1918.0955312996534
1,158,158,66.62139900702753,1.0179232046479159,3.6430887719388885,0.9029152508849903,0.5837923360325429,2,3,0,1921.033462656774
1,159,159,66.90222931611302,0.9782805874381364,3.4927873239008975,0.9905033432906324,0.5837923360325429,3,7,0,1918.2458765683784
1,160,160,66.5222024171859,1.0264147240740775,3.41184497318266,0.9988449451308111,0.5837923360325429,3,7,0,1916.0283415412214
1,161,161,66.82317762994226,0.7361406113762797,3.4776108845172673,0.9984786075324564,0.5837923360325429,3,7,0,1915.8504679238058
1,162,162,66.78598135863993,0.8895906775486836,3.3862447868508885,0.9080375007418701,0.5837923360325429,2,7,0,1916.9841711571335
1,163,163,66.69039211108958,0.7133703667138918,3.319779078267554,0.8327888102452466,0.5837923360325429,3,7,0,1918.1848374121973
1,164,164,66.5585811260505,1.0840131175725227,3.4421535401474883,0.9972031552987891,0.5837923360325429,3,7,0,1916.654878496578
1,165,165,66.63792386651306,0.6703422663149715,3.37337062013242,0.9801681673674885,0.5837923360325429,3,7,0,1916.494964210645
1,166,166,66.7761944790636,1.062083360504079,3.38548628772619,0.9115656920476575,0.5837923360325429,3,7,0,1918.6255860969356
1,167,167,66.91705114262007,0.7931572647246835,3.481433418465331,0.9078191949222802,0.5837923360325429,3,7,0,1918.0570066384082
1,168,168,66.97638482383562,0.8501757725848897,3.4832626535805207,0.896402495235923,0.5837923360325429,2,3,0,1917.5223792856405
1,169,169,66.83476883326969,0.8545770373074876,3.480308088574532,0.9698775258831411,0.5837923360325429,2,7,0,1916.7945551064445
1,170,170,66.46492231814385,0.9085450000273303,3.418071729052028,0.956657178147951,0.5837923360325429,2,7,0,1915.6216764272756
1,171,171,66.8747529778988,0.9156632079910628,3.372334903673769,0.9994110164905832,0.5837923360325429,3,7,0,1915.5493572593055
1,172,172,66.6354726509726,0.8423811010868819,3.415852730628702,0.9985267218887094,0.5837923360325429,2,7,0,1914.8407921482142
1,173,173,66.76005291625327,0.9645473814873714,3.4857572995568855,0.9922425446418603,0.5837923360325429,3,7,0,1913.8642594864698
1,174,174,66.73759625267616,0.9177520297338948,3.564586701921362,0.9452732369457504,0.5837923360325429,2,7,0,1915.074494517426
1,175,175,66.44715381678417,0.8751573341735371,3.397664238067611,0.9566812752184262,0.5837923360325429,3,7,0,1916.7737157953068
1,176,176,66.59279903011668,0.8029714976870143,3.4645181329042516,0.9863388976201867,0.5837923360325429,2,3,0,1916.0912777421197
1,177,177,66.70762045228243,0.9856064654786877,3.371209906675442,0.9937187594031901,0.5837923360325429,3,7,0,1914.4032038283178
1,178,178,66.71321351662785,0.9322263953572016,3.60096764005517,0.944342651763587,0.5837923360325429,3,7,0,1915.4000530789508
1,179,179,66.69330151319986,0.8358261589532333,3.289376207730076,0.9991391675145989,0.5837923360325429,3,7,0,1915.3732726548315
1,180,180,66.69544924423178,0.954613734967911,3.6097567922474783,0.9971888426458098,0.5837923360325429,3,7,0,1915.93688382972
1,181,181,66.84743272546383,0.9946983532291197,3.5217311061673224,0.9998847122776809,0.5837923360325429,3,7,0,1916.0890654252833
1,182,182,66.975525407010707,0.9831000827766337,3.5480497589604525,0.9160187866350106,0.5837923360325429,2,7,0,1917.4186727550402
1,183,183,66.70715937765635,1.1048847016224288,3.410792898328543,0.9938584733139696,0.5837923360325429,3,7,0,1917.9764741406082
1,184,184,66.65199262055476,0.6706044860649317,3.4816191250558015,0.996512770544174,0.5837923360325429,3,7,0,1915.563350105193
1,185,185,66.78423770660505,1.058362660061487,3.3554211950476778,0.9984334704038194,0.5837923360325429,3,7,0,1915.7293438603729
1,186,186,66.63524157394751,0.7126377570970611,3.5430972014011055,0.9883475844110393,0.5837923360325429,3,7,0,1915.790831759033
1,187,187,66.76281634426306,0.8668161789850505,3.46380138091058,0.8757036332611707,0.5837923360325429,2,3,0,1918.163635599526
1,188,188,66.64434206595945,1.1657692897942777,3.3610407208112028,0.8455617151816072,0.5837923360325429,2,3,0,1916.5383504754052
1,189,189,66.65795845555448,1.14154234596116,3.367232959706836,1,0.5837923360325429,1,1,0,1916.3484937736239
1,190,190,66.7109238603566,0.9635917696695173,3.3448378579845484,1,0.5837923360325429,2,3,0,1916.0640513733335
1,191,191,66.78512502272297,0.8116014652234784,3.550600856161279,0.9780445385673123,0.5837923360325429,3,7,0,1915.5827776509454
1,192,192,66.63707627361731,1.0121461517288464,3.3588079593356226,0.9981974676462461,0.5837923360325429,3,7,0,1915.255413235048
1,193,193,66.68256561213089,0.7733203122961376,3.574711273501249,0.9832635293350681,0.5837923360325429,3,7,0,1915.2030485810826
1,194,194,66.51700600691525,0.9118338117416893,3.313248569348175,0.9758848576476213,0.5837923360325429,3,7,0,1916.316217367885
1,195,195,66.58492195566815,1.0200666984073123,3.43191615568578,0.9080242470608839,0.5837923360325429,3,7,0,1917.9985700608984
1,196,196,66.94839821064949,0.9710262020357305,3.3762775296428127,0.9282522834691916,0.5837923360325429,3,7,0,1916.9044824664904
1,197,197,66.8740204064202,0.9935075376430154,3.4013407106499605,1,0.5837923360325429,2,3,0,1915.9684293765415
1,198,198,66.82173314782514,0.9600600583526241,3.5155963095557294,0.9903061397699495,0.5837923360325429,3,7,0,1915.6190696491171
1,199,199,66.59405469006806,0.8924138135372098,3.3989326294392215,0.9963451832118974,0.5837923360325429,3,7,0,1914.5726725614713
1,200,200,66.83788013328532,0.8712694730312261,3.5038584335041336,0.9524329271755106,0.5837923360325429,3,7,0,1915.6082630020614
1,201,201,66.73260120525585,0.7556620455582668,3.465508208170848,0.98732945749789,0.5837923360325429,3,7,0,1914.833279765086
1,202,202,66.76877628351248,1.0148200431384167,3.42196776310716,0.9713231813747137,0.5837923360325429,3,7,0,1915.3977414816986
1,203,203,66.77083322789682,1.0055220213525595,3.493251567539114,0.9871858274638595,0.5837923360325429,3,7,0,1914.7419431376118
1,204,204,66.63552613154783,0.9609726010445373,3.5504947028013434,0.9473953042126536,0.5837923360325429,2,7,0,1915.3733375890895
1,205,205,66.77346448955566,0.8227847555869297,3.3054005006720795,0.9708171181451544,0.5837923360325429,3,7,0,1915.5855448543693
1,206,206,66.64181742263564,1.1684405900490542,3.7157406962836097,0.8078971091921047,0.5837923360325429,3,7,0,1920.729542825544
1,207,207,66.5367755200555,0.9048110934487316,3.4590223691255297,0.9925255221081032,0.5837923360325429,2,7,0,1920.2918053879082
1,208,208,66.85638884091641,0.8676332676007347,3.303512487365531,0.9053103558670352,0.5837923360325429,3,7,0,1917.0521508476804
1,209,209,66.75991512762648,0.8774171748289443,3.3778535171119413,0.9717037733125812,0.5837923360325429,2,3,0,1916.1282230799438
1,210,210,66.73530292948445,0.8876138390074788,3.3669454131573677,0.991951667788734,0.5837923360325429,2,3,0,1913.9246557104505
1,211,211,66.75593121470783,0.7133112668169547,3.3711714887195656,0.944703229292484,0.5837923360325429,2,7,0,1915.0231623376994
1,212,212,66.51985732601615,0.9673980414504565,3.4899596322545334,0.990359752757426,0.5837923360325429,3,7,0,1916.0660696913947
1,213,213,66.86561688554796,0.8300427557501557,3.452713236213844,0.9995663480535264,0.5837923360325429,3,7,0,1915.2674907670114
1,214,214,66.81721591299194,0.9171115825159374,3.530429199541425,0.9358214054526862,0.5837923360325429,3,7,0,1915.8103159517498
1,215,215,66.58531115183538,0.7450794422152961,3.551098724350497,0.9445795621915237,0.5837923360325429,3,7,0,1916.2712397333505
1,216,216,66.93235224583017,1.0147271658804193,3.4710072500290563,0.9685330039808158,0.5837923360325429,3,7,0,1916.9821564458625
1,217,217,66.60985987549925,0.6149761712927031,3.4882438251451195,0.9532032366730174,0.5837923360325429,3,7,0,1917.9681822855378
1,218,218,66.58341929574908,1.028045978255678,3.4064337844310955,0.9853140182672837,0.5837923360325429,3,7,0,1917.3741082782783
1,219,219,66.97824520357602,0.8137399074617843,3.384396418958634,0.8785850984381811,0.5837923360325429,2,7,0,1919.1833021414895
